==========================================
SLURM_JOB_ID = 568441
SLURM_NODELIST = gnode16
SLURM_JOB_GPUS = 1
==========================================
auto_trainer.py INFO 106: train_conf_name : rm_m4_r1
auto_trainer.py INFO 199: [55/100] At 6 dB, Loss: -0.0108128469 BER: 0.0411199988
auto_trainer.py INFO 200: Time for one full iteration is 23.5586 minutes
auto_trainer.py INFO 199: [56/100] At 6 dB, Loss: -0.0118810702 BER: 0.0408599988
auto_trainer.py INFO 200: Time for one full iteration is 23.5476 minutes
auto_trainer.py INFO 199: [57/100] At 6 dB, Loss: -0.0121579571 BER: 0.0421399987
auto_trainer.py INFO 200: Time for one full iteration is 23.5431 minutes
auto_trainer.py INFO 199: [58/100] At 6 dB, Loss: -0.0110343415 BER: 0.0400799989
auto_trainer.py INFO 200: Time for one full iteration is 23.5389 minutes
auto_trainer.py INFO 199: [59/100] At 6 dB, Loss: -0.0108573902 BER: 0.0393399989
auto_trainer.py INFO 200: Time for one full iteration is 23.5367 minutes
auto_trainer.py INFO 199: [60/100] At 6 dB, Loss: -0.0122482665 BER: 0.0408199989
auto_trainer.py INFO 200: Time for one full iteration is 23.5404 minutes
auto_trainer.py INFO 199: [61/100] At 6 dB, Loss: -0.0119883427 BER: 0.0384599990
auto_trainer.py INFO 200: Time for one full iteration is 23.5469 minutes
auto_trainer.py INFO 199: [62/100] At 6 dB, Loss: -0.0159815159 BER: 0.0393399990
auto_trainer.py INFO 200: Time for one full iteration is 23.5291 minutes
auto_trainer.py INFO 199: [63/100] At 6 dB, Loss: -0.0132273128 BER: 0.0387799989
auto_trainer.py INFO 200: Time for one full iteration is 23.5291 minutes
auto_trainer.py INFO 199: [64/100] At 6 dB, Loss: -0.0145210940 BER: 0.0377599989
auto_trainer.py INFO 200: Time for one full iteration is 23.5345 minutes
auto_trainer.py INFO 199: [65/100] At 6 dB, Loss: -0.0159190260 BER: 0.0396999989
auto_trainer.py INFO 200: Time for one full iteration is 23.5183 minutes
auto_trainer.py INFO 199: [66/100] At 6 dB, Loss: -0.0122438017 BER: 0.0389199989
auto_trainer.py INFO 200: Time for one full iteration is 23.5194 minutes
auto_trainer.py INFO 199: [67/100] At 6 dB, Loss: -0.0136792352 BER: 0.0371399989
auto_trainer.py INFO 200: Time for one full iteration is 23.1538 minutes
auto_trainer.py INFO 199: [68/100] At 6 dB, Loss: -0.0144989584 BER: 0.0382199990
auto_trainer.py INFO 200: Time for one full iteration is 22.7702 minutes
auto_trainer.py INFO 199: [69/100] At 6 dB, Loss: -0.0110793989 BER: 0.0391799989
auto_trainer.py INFO 200: Time for one full iteration is 22.8578 minutes
auto_trainer.py INFO 199: [70/100] At 6 dB, Loss: -0.0129329637 BER: 0.0380199989
auto_trainer.py INFO 200: Time for one full iteration is 23.3862 minutes
auto_trainer.py INFO 199: [71/100] At 6 dB, Loss: -0.0128874602 BER: 0.0390199989
auto_trainer.py INFO 200: Time for one full iteration is 22.8771 minutes
auto_trainer.py INFO 199: [72/100] At 6 dB, Loss: -0.0155609641 BER: 0.0388799989
auto_trainer.py INFO 200: Time for one full iteration is 24.0234 minutes
auto_trainer.py INFO 199: [73/100] At 6 dB, Loss: -0.0141752521 BER: 0.0391999989
auto_trainer.py INFO 200: Time for one full iteration is 22.8839 minutes
auto_trainer.py INFO 199: [74/100] At 6 dB, Loss: -0.0148483599 BER: 0.0365599989
auto_trainer.py INFO 200: Time for one full iteration is 23.2825 minutes
auto_trainer.py INFO 199: [75/100] At 6 dB, Loss: -0.0160777066 BER: 0.0373799990
auto_trainer.py INFO 200: Time for one full iteration is 23.0060 minutes
auto_trainer.py INFO 199: [76/100] At 6 dB, Loss: -0.0147827603 BER: 0.0376199990
auto_trainer.py INFO 200: Time for one full iteration is 23.2805 minutes
auto_trainer.py INFO 199: [77/100] At 6 dB, Loss: -0.0155312922 BER: 0.0383999989
auto_trainer.py INFO 200: Time for one full iteration is 23.0910 minutes
auto_trainer.py INFO 199: [78/100] At 6 dB, Loss: -0.0130677838 BER: 0.0397599989
auto_trainer.py INFO 200: Time for one full iteration is 23.1239 minutes
auto_trainer.py INFO 199: [79/100] At 6 dB, Loss: -0.0143150603 BER: 0.0365999990
auto_trainer.py INFO 200: Time for one full iteration is 22.8599 minutes
auto_trainer.py INFO 199: [80/100] At 6 dB, Loss: -0.0129082669 BER: 0.0392999990
auto_trainer.py INFO 200: Time for one full iteration is 22.8374 minutes
auto_trainer.py INFO 199: [81/100] At 6 dB, Loss: -0.0160200074 BER: 0.0382999989
auto_trainer.py INFO 200: Time for one full iteration is 22.8198 minutes
auto_trainer.py INFO 199: [82/100] At 6 dB, Loss: -0.0176591296 BER: 0.0374199989
auto_trainer.py INFO 200: Time for one full iteration is 22.8145 minutes
